Block	Column	Flags	F532	F635	SNR 532	SNR 635	Lectin	Sample
1	12	0	-15	7	0.129	0.703	PHA-E Vector	S3-10
1	13	0	66	11	0.7090000000000001	0.084	AIA Vector	S3-10
1	14	0	20	4	0.557	-0.069	AIA Vector	S3-10
1	15	0	56	16	0.252	0.297	AIA Vector	S3-10
1	1	0	-14	-7	-0.34700000000000003	-0.319	LcH Vector	S3-10
1	2	0	-70	-30	-0.562	-0.544	LcH Vector	S3-10
1	3	0	-3	0	-0.368	-0.409	LcH Vector	S3-10
1	4	0	-183	-49	0.21100000000000002	0.423	SNA Vector	S3-10
1	5	0	-377	-156	-0.18100000000000002	-0.19899999999999998	SNA Vector	S3-10
1	6	0	264	161	0.198	0.213	SNA Vector	S3-10
1	7	0	-155	-46	0.244	0.313	WGA Vector	S3-10
1	8	0	-120	-93	-0.092	-0.128	WGA Vector	S3-10
1	9	0	-42	-36	0.021	-0.023	WGA Vector	S3-10
1	10	0	-29	-44	-0.285	-0.267	PNA Vector	S3-10
1	11	0	-25	-25	-0.18	-0.115	PNA Vector	S3-10
1	12	0	-27	-13	-0.45799999999999996	-0.306	PNA Vector	S3-10
1	13	0	-32	-36	0.35200000000000004	0.524	AAL Vector	S3-10
1	14	0	-94	-99	0.063	0.297	AAL Vector	S3-10
1	15	0	-83	-83	-0.175	0.179	AAL Vector	S3-10
1	1	0	61	34	0.846	0.39399999999999996	PSA Vector	S3-10
1	2	0	-1	-13	0.41100000000000003	0.079	PSA Vector	S3-10
1	3	0	211	50	0.691	0.518	PSA Vector	S3-10
1	4	0	340	198	0.20800000000000002	0.14400000000000002	PSA GlycoMatrix	S3-10
1	5	0	35	-23	-0.16399999999999998	-0.311	PSA GlycoMatrix	S3-10
1	6	0	62	-29	-0.225	-0.349	PSA GlycoMatrix	S3-10
1	7	0	-16	-25	-0.312	-0.287	UEA-I Vector	S3-10
1	8	0	-5	-39	-0.314	-0.305	UEA-I Vector	S3-10
1	9	0	-37	-29	-0.317	-0.302	UEA-I Vector	S3-10
1	10	0	-21	-12	0.017	0.059000000000000004	LEL Vector	S3-10
1	11	0	-20	-4	0.28	0.271	LEL Vector	S3-10
1	12	0	-12	-24	0.08800000000000001	0.05	LEL Vector	S3-10
1	13	0	42	33	0.45899999999999996	-0.27399999999999997	MPL Vector	S3-10
1	14	0	21	-80	0.242	-0.436	MPL Vector	S3-10
1	15	0	53	1	0.132	-0.42	MPL Vector	S3-10
1	1	0	-22	10	0.161	-0.1	BPL Vector	S3-10
1	2	0	-217	-80	-0.41600000000000004	-0.261	BPL Vector	S3-10
1	3	0	-167	7	-0.39399999999999996	-0.136	BPL Vector	S3-10
1	4	0	-134	-23	0.024	-0.057	MAA-I Vector	S3-10
1	5	0	-188	-22	-0.102	-0.049	MAA-I Vector	S3-10
1	6	0	-136	-7	-0.081	0.017	MAA-I Vector	S3-10
1	7	0	-52	-20	0.09699999999999999	0.434	STL Vector	S3-10
1	8	0	-31	-18	0.196	0.37	STL Vector	S3-10
1	9	0	-37	-15	-0.11800000000000001	0.135	STL Vector	S3-10
1	10	0	-16	-8	-0.23600000000000002	-0.278	WFA Vector	S3-10
1	11	0	-10	-15	-0.203	-0.217	WFA Vector	S3-10
1	12	0	-30	-23	-0.226	-0.239	WFA Vector	S3-10
1	13	0	-56	-25	-0.295	-0.331	DBA Vector	S3-10
1	14	0	-44	-24	-0.364	-0.32799999999999996	DBA Vector	S3-10
1	15	0	-35	-24	-0.342	-0.34	DBA Vector	S3-10
1	1	0	166	49	0.532	0.972	SBA Vector	S3-10
1	2	0	9	50	-0.025	0.146	SBA Vector	S3-10
1	3	0	18	15	-0.18600000000000003	-0.122	SBA Vector	S3-10
1	4	0	-31	-10	-0.305	-0.102	HHL Vector	S3-10
1	5	0	17	-2	-0.304	-0.126	HHL Vector	S3-10
1	6	0	2	-7	-0.295	-0.321	HHL Vector	S3-10
1	7	0	-14	-3	0.83	0.025	DSA Vector	S3-10
1	8	0	-2	7	0.57	-0.002	DSA Vector	S3-10
1	9	0	-19	-17	0.177	-0.22	DSA Vector	S3-10
1	10	0	-5	-6	-0.22899999999999998	-0.32799999999999996	ECA Vector	S3-10
1	11	0	-9	-10	0.075	-0.154	ECA Vector	S3-10
1	12	0	-17	-3	0.157	0.175	ECA Vector	S3-10
1	13	0	-56	-17	-0.187	-0.21100000000000002	GSL-II Vector	S3-10
1	14	0	-84	-5	-0.141	-0.1	GSL-II Vector	S3-10
1	15	0	-5	-16	-0.078	-0.069	GSL-II Vector	S3-10
1	1	0	45	45	0.515	0.431	LTL Lotus Vector	S3-10
1	2	0	-73	12	0.132	0.005	LTL Lotus Vector	S3-10
1	3	0	-76	-9	0.155	0.29600000000000004	LTL Lotus Vector	S3-10
1	4	0	-119	-23	-0.25	-0.063	GNA Vector	S3-10
1	5	0	-65	-10	-0.111	-0.073	GNA Vector	S3-10
1	6	0	-98	-18	-0.19	-0.311	GNA Vector	S3-10
1	7	0	-32	-8	-0.209	-0.228	NPL Vector	S3-10
1	8	0	-23	-15	-0.235	-0.27	NPL Vector	S3-10
1	9	0	-22	-14	-0.263	-0.308	NPL Vector	S3-10
1	10	0	-18	-2	-0.11599999999999999	-0.096	MAA-II Vector	S3-10
1	11	0	-22	-6	0.134	0.326	MAA-II Vector	S3-10
1	12	0	-29	-4	0.157	0.36	MAA-II Vector	S3-10
1	13	0	-66	-19	-0.509	-0.33399999999999996	VVA Vector	S3-10
1	14	0	-147	-19	-0.406	-0.21100000000000002	VVA Vector	S3-10
1	15	0	-134	-37	-0.152	-0.069	VVA Vector	S3-10
1	1	0	101	63	0.27	0.233	UEA Sigma	S3-10
1	2	0	-44	-6	-0.317	-0.257	UEA Sigma	S3-10
1	3	0	-30	11	-0.363	-0.159	UEA Sigma	S3-10
1	4	0	-25	8	0.028999999999999998	-0.01	PHA-L Sigma	S3-10
1	5	0	32	16	0.252	0.16899999999999998	PHA-L Sigma	S3-10
1	6	0	23	6	0.039	-0.055999999999999994	PHA-L Sigma	S3-10
1	7	0	-22	9	0.609	0.5589999999999999	MAA Sigma	S3-10
1	8	0	-22	4	0.348	0.319	MAA Sigma	S3-10
1	9	0	-6	3	0.23	0.23	MAA Sigma	S3-10
1	10	0	-32	-19	0.091	0.12	SNA Sigma	S3-10
1	11	0	28	8	0.261	0.134	SNA Sigma	S3-10
1	12	0	13	13	0.12	-0.024	SNA Sigma	S3-10
1	13	0	4	97	0.951	1.32	MNA-M EY	S3-10
1	14	0	-64	42	0.652	0.612	MNA-M EY	S3-10
1	15	0	108	203	0.746	0.5479999999999999	MNA-M EY	S3-10
1	1	0	6	-2	1.205	1.093	SNA-I EY	S3-10
1	2	0	1	12	0.426	0.46299999999999997	SNA-I EY	S3-10
1	3	0	11	14	0.316	0.418	SNA-I EY	S3-10
1	4	0	23	31	-0.012	0.447	SNA-II EY	S3-10
1	5	0	-3	5	0.179	0.268	SNA-II EY	S3-10
1	6	0	-28	-3	0.212	0.354	SNA-II EY	S3-10
1	7	0	-54	-12	0.064	0.18	PHA-E EY	S3-10
1	8	0	-40	-19	-0.19399999999999998	-0.07200000000000001	PHA-E EY	S3-10
1	9	0	-25	-10	-0.098	0.091	PHA-E EY	S3-10
1	10	0	9	2	-0.522	-0.512	CA EY	S3-10
1	11	0	33	-4	-0.35100000000000003	-0.321	CA EY	S3-10
1	12	0	2	0	-0.415	-0.341	CA EY	S3-10
1	13	0	379	32	0.012	0.133	MNA-G EY	S3-10
1	14	0	90	-145	-0.271	-0.3	MNA-G EY	S3-10
1	15	0	288	56	-0.145	-0.21	MNA-G EY	S3-10
1	1	0	-14	-15	-0.249	-0.064	UEA-II EY	S3-10
1	2	0	-9	-10	-0.402	-0.113	UEA-II EY	S3-10
1	3	0	-14	0	-0.35700000000000004	-0.21100000000000002	UEA-II EY	S3-10
1	4	0	6	-8	-0.299	-0.40399999999999997	CSA EY	S3-10
1	5	0	-19	-12	-0.395	-0.449	CSA EY	S3-10
1	6	0	-29	-13	-0.433	-0.48700000000000004	CSA EY	S3-10
1	7	0	-14	-5	-0.17	0.015	UDA EY	S3-10
1	8	0	-23	-13	-0.317	-0.23199999999999998	UDA EY	S3-10
1	9	0	-23	-14	-0.36700000000000005	-0.324	UDA EY	S3-10
1	10	0	-60	-15	0.777	0.958	LcH EY	S3-10
1	11	0	-56	-60	0.342	0.34299999999999997	LcH EY	S3-10
1	12	0	-47	-13	0.34	0.263	LcH EY	S3-10
1	13	0	-221	-95	-0.33399999999999996	-0.424	TL EY	S3-10
1	14	0	-1084	-381	-0.415	-0.47200000000000003	TL EY	S3-10
1	15	0	-384	-202	-0.043	-0.337	TL EY	S3-10
1	1	0	15	10	2.12	0.804	ACA EY	S3-10
1	2	0	-5	-6	0.26	0.344	ACA EY	S3-10
1	3	0	9	11	0.34	0.293	ACA EY	S3-10
1	4	0	10	3	0.156	-0.081	Blackbean EY	S3-10
1	5	0	75	58	0.522	0.789	Blackbean EY	S3-10
1	6	0	35	8	0.419	0.40299999999999997	Blackbean EY	S3-10
1	7	0	-2	-6	-0.35200000000000004	-0.392	PHA-L EY	S3-10
1	8	0	7	0	0.677	1.0190000000000001	PHA-L EY	S3-10
1	9	0	-4	-7	-0.254	-0.34700000000000003	PHA-L EY	S3-10
1	10	0	17	28	-0.293	-0.298	UEA-I EY	S3-10
1	11	0	11	5	-0.41700000000000004	-0.401	UEA-I EY	S3-10
1	12	0	35	-1	-0.484	-0.485	UEA-I EY	S3-10
1	13	0	13	-2	-0.379	-0.36200000000000004	LTL Lotus EY	S3-10
1	14	0	-14	-34	-0.483	-0.45899999999999996	LTL Lotus EY	S3-10
1	15	0	-36	-61	-0.41600000000000004	-0.43799999999999994	LTL Lotus EY	S3-10
1	1	0	69	45	1.307	0.519	MAA EY	S3-10
1	2	0	357	4	0.39299999999999996	-0.09	MAA EY	S3-10
1	3	0	-149	-40	0.073	-0.251	MAA EY	S3-10
1	4	0	11	-5	0.696	-0.244	PTA GalNAc EY	S3-10
1	5	0	-15	-9	0.341	-0.032	PTA GalNAc EY	S3-10
1	6	0	44	14	0.539	0.583	PTA GalNAc EY	S3-10
1	7	0	61	34	0.764	0.9259999999999999	AMA EY	S3-10
1	8	0	40	10	0.397	0.358	AMA EY	S3-10
1	9	0	-12	21	0.21600000000000003	0.157	AMA EY	S3-10
1	10	0	142	33	-0.27	-0.311	PTA Gal EY	S3-10
1	11	0	23	9	-0.023	-0.1	PTA Gal EY	S3-10
1	12	0	51	13	-0.031	-0.079	PTA Gal EY	S3-10
1	13	0	62	6	0.425	-0.114	ASA EY	S3-10
1	14	0	52	-20	-0.083	-0.129	ASA EY	S3-10
1	15	0	67	-35	0.168	-0.327	ASA EY	S3-10
1	1	0	92	181	-0.067	0.8590000000000001	HPA Sigma	S3-10
1	2	0	-119	-111	-0.418	-0.21100000000000002	HPA Sigma	S3-10
1	3	0	-16	8	-0.311	0.284	HPA Sigma	S3-10
1	4	0	8	-1	0.128	0.259	TJA-II Aniara	S3-10
1	5	0	-13	0	-0.17300000000000001	0.121	TJA-II Aniara	S3-10
1	6	0	52	20	-0.025	0.377	TJA-II Aniara	S3-10
1	7	0	11	8	0.447	0.882	diCBM40 	S3-10
1	8	0	13	1	0.301	0.47600000000000003	diCBM40 	S3-10
1	9	0	-16	-9	0.06	0.292	diCBM40 	S3-10
1	10	0	3	3	0.0	-0.226	AOL TCI America	S3-10
1	11	0	19	8	0.433	0.387	AOL TCI America	S3-10
1	12	0	27	-2	0.467	0.551	AOL TCI America	S3-10
1	13	0	33	16	0.7390000000000001	0.7929999999999999	Griffithsin 	S3-10
1	14	0	27	18	0.14	0.08	Griffithsin 	S3-10
1	15	0	-11	-57	0.49	0.45899999999999996	Griffithsin 	S3-10
1	1	0	23	-15	0.316	0.439	SLBR-N 	S3-10
1	2	0	2	-27	0.22399999999999998	0.153	SLBR-N 	S3-10
1	3	0	-10	-5	-0.027999999999999997	-0.055999999999999994	SLBR-N 	S3-10
1	4	0	1	3	0.081	0.154	SLBR-H 	S3-10
1	5	0	-10	4	-0.106	0.013999999999999999	SLBR-H 	S3-10
1	6	0	-10	0	-0.027999999999999997	0.13699999999999998	SLBR-H 	S3-10
1	7	0	2	1	-0.155	0.204	SLBR-B 	S3-10
1	8	0	20	10	-0.132	0.0	SLBR-B 	S3-10
1	9	0	-8	12	-0.259	-0.122	SLBR-B 	S3-10
1	10	0	5	-2	0.43	0.042	BamBL 	S3-10
1	11	0	1	0	0.161	0.175	BamBL 	S3-10
1	12	0	27	18	0.21	0.23600000000000002	BamBL 	S3-10
1	13	0	-27	-16	-0.12	0.08	BanLec H84T 	S3-10
1	14	0	-23	-2	-0.031	0.647	BanLec H84T 	S3-10
1	15	0	8	-151	0.28600000000000003	0.359	BanLec H84T 	S3-10
1	1	0	10	-4	0.39	0.26	Protein A 	S3-10
1	2	0	-6	-7	0.18	0.171	Protein A 	S3-10
1	3	0	-2	-7	0.109	-0.006	Protein A 	S3-10
1	4	0	18	24	0.6659999999999999	0.389	Protein G 	S3-10
1	5	0	7	7	0.515	0.406	Protein G 	S3-10
1	6	0	27	27	0.987	0.888	Protein G 	S3-10
1	7	0	-8	13	0.617	0.726	Protein L 	S3-10
1	8	0	0	4	0.649	0.48200000000000004	Protein L 	S3-10
1	9	0	-22	-20	-0.134	-0.282	Protein L 	S3-10
1	10	0	-24	-19	-0.385	-0.406	Anti Lewis A Abcam	S3-10
1	11	0	-17	-9	-0.335	-0.32799999999999996	Anti Lewis A Abcam	S3-10
1	12	0	-21	-13	-0.321	-0.326	Anti Lewis A Abcam	S3-10
1	13	0	-2	-6	-0.34600000000000003	-0.371	Anti Lewis X 	S3-10
1	14	0	-34	-16	-0.45299999999999996	-0.42200000000000004	Anti Lewis X 	S3-10
1	15	0	-30	-68	-0.397	-0.32	Anti Lewis X 	S3-10
1	1	0	60	29	-0.154	-0.14800000000000002	Anti Lewis Y 	S3-10
1	2	0	29	18	-0.256	-0.237	Anti Lewis Y 	S3-10
1	3	0	-1	-1	-0.272	-0.24100000000000002	Anti Lewis Y 	S3-10
1	4	0	79	12	-0.215	-0.209	Anti Lewis B Sigma	S3-10
1	5	0	-5	-1	-0.267	-0.25	Anti Lewis B Sigma	S3-10
1	6	0	-6	-1	-0.239	-0.221	Anti Lewis B Sigma	S3-10
1	7	0	-4	-5	-0.255	-0.248	Anti Sialyl Lewis X 	S3-10
1	8	0	-14	-7	-0.28300000000000003	-0.281	Anti Sialyl Lewis X 	S3-10
1	9	0	-9	-15	-0.313	-0.303	Anti Sialyl Lewis X 	S3-10
1	10	0	-14	-13	-0.248	-0.253	Anti H1 	S3-10
1	11	0	3	-8	0.023	-0.133	Anti H1 	S3-10
1	12	0	14	10	0.149	0.11800000000000001	Anti H1 	S3-10
1	13	0	15	-4	0.42	0.1	Anti H2 	S3-10
1	14	0	9	3	0.07400000000000001	0.046	Anti H2 	S3-10
1	15	0	-11	-41	0.188	-0.067	Anti H2 	S3-10
1	1	0	14	10	0.48200000000000004	0.06	Anti IgM Thermo Fisher	S3-10
1	2	0	16	5	0.20199999999999999	0.033	Anti IgM Thermo Fisher	S3-10
1	3	0	-6	3	0.15	0.7390000000000001	Anti IgM Thermo Fisher	S3-10
1	4	0	-4	2	0.638	0.574	Anti IgM Abcam	S3-10
1	5	0	13	8	0.574	0.272	Anti IgM Abcam	S3-10
1	6	0	1	13	0.2	0.013999999999999999	Anti IgM Abcam	S3-10
1	7	0	11	1	-0.212	-0.153	Anti MBL 	S3-10
1	8	0	11	6	0.569	1.1440000000000001	Anti MBL 	S3-10
1	9	0	9	-1	0.251	0.083	Anti MBL 	S3-10
1	10	0	12	3	0.397	0.5379999999999999	Anti Galectin 1 	S3-10
1	11	0	11	1	0.141	0.222	Anti Galectin 1 	S3-10
1	12	0	12	5	-0.091	0.263	Anti Galectin 1 	S3-10
1	13	0	22	8	-0.079	-0.094	Anti Galectin 3 	S3-10
1	14	0	-8	0	-0.255	-0.136	Anti Galectin 3 	S3-10
1	15	0	-8	-29	-0.297	-0.359	Anti Galectin 3 	S3-10
1	1	0	38	32	2.234	3.187	Anti Galectin 9 	S3-10
1	2	0	12	4	0.69	0.32	Anti Galectin 9 	S3-10
1	3	0	1	-1	0.46299999999999997	0.23600000000000002	Anti Galectin 9 	S3-10
1	4	0	-10	-6	-0.2	-0.087	Anti NEU1 	S3-10
1	5	0	-24	-10	-0.282	-0.19699999999999998	Anti NEU1 	S3-10
1	6	0	-4	0	-0.345	-0.266	Anti NEU1 	S3-10
1	7	0	-5	2	-0.295	0.262	Anti NEU3 	S3-10
1	8	0	4	-1	-0.272	-0.217	Anti NEU3 	S3-10
1	9	0	0	6	-0.313	-0.24	Anti NEU3 	S3-10
1	10	0	41	17	0.997	1.365	Anti PolySia 	S3-10
1	11	0	23	16	0.2	0.308	Anti PolySia 	S3-10
1	12	0	44	22	0.455	0.43200000000000005	Anti PolySia 	S3-10
1	13	0	37	21	-0.174	-0.171	Anti Ficolin-1 	S3-10
1	14	0	30	16	-0.039	0.747	Anti Ficolin-1 	S3-10
1	15	0	16	7	-0.098	0.361	Anti Ficolin-1 	S3-10
1	1	0	31	23	0.28800000000000003	0.124	Anti Ficolin-2 	S3-10
1	2	0	10	13	-0.078	-0.078	Anti Ficolin-2 	S3-10
1	3	0	6	10	-0.073	-0.114	Anti Ficolin-2 	S3-10
1	4	0	3	7	-0.254	-0.258	Anti Ficolin-3 	S3-10
1	5	0	20	16	0.012	0.426	Anti Ficolin-3 	S3-10
1	6	0	21	15	-0.159	-0.228	Anti Ficolin-3 	S3-10
1	7	0	6	5	-0.077	-0.161	Anti MASP-2 	S3-10
1	8	0	-4	-2	-0.054000000000000006	-0.096	Anti MASP-2 	S3-10
1	9	0	2	2	-0.09	0.085	Anti MASP-2 	S3-10
1	10	0	-2	0	-0.171	-0.192	Anti MASP-1 	S3-10
1	11	0	-8	-5	-0.233	-0.253	Anti MASP-1 	S3-10
1	12	0	-4	8	-0.264	-0.27	Anti MASP-1 	S3-10
1	13	0	-3	4	-0.12	-0.145	Anti D-dimer 	S3-10
1	14	0	0	8	0.27399999999999997	0.35100000000000003	Anti D-dimer 	S3-10
1	15	0	7	3	0.354	1.776	Anti D-dimer 	S3-10
1	1	0	15	0	0.522	0.44299999999999995	Anti P-selectin 	S3-10
1	2	0	19	6	0.016	0.099	Anti P-selectin 	S3-10
1	3	0	17	6	-0.092	-0.016	Anti P-selectin 	S3-10
1	4	0	5	5	0.0	-0.057999999999999996	Anti E-selectin 	S3-10
1	5	0	2	0	0.021	-0.057999999999999996	Anti E-selectin 	S3-10
1	6	0	0	-5	-0.102	-0.026000000000000002	Anti E-selectin 	S3-10
1	7	0	1	-3	0.031	0.162	Anti L-selectin 	S3-10
1	8	0	4	7	0.16899999999999998	0.106	Anti L-selectin 	S3-10
1	9	0	10	4	-0.07200000000000001	-0.081	Anti L-selectin 	S3-10
1	10	0	-4	-8	0.19699999999999998	0.35200000000000004	Anti PSGL-1 	S3-10
1	11	0	22	10	0.519	0.6990000000000001	Anti PSGL-1 	S3-10
1	12	0	33	15	0.317	0.218	Anti PSGL-1 	S3-10
1	13	0	13	14	0.258	0.363	Anti ICAM-1 	S3-10
1	14	0	13	13	0.133	0.387	Anti ICAM-1 	S3-10
1	15	0	16	10	0.252	0.431	Anti ICAM-1 	S3-10
1	1	0	3	6	0.29600000000000004	0.156	Anti VCAM-1 	S3-10
1	2	0	7	-1	0.09300000000000001	0.183	Anti VCAM-1 	S3-10
1	3	0	12	1	0.068	0.155	Anti VCAM-1 	S3-10
1	4	0	5	2	0.057999999999999996	-0.081	Anti ST6GAL1 	S3-10
1	5	0	-1	2	0.045	-0.038	Anti ST6GAL1 	S3-10
1	6	0	9	3	0.17600000000000002	0.128	Anti ST6GAL1 	S3-10
1	7	0	3	3	0.385	0.7759999999999999	Anti CL-L1 (CL-10) 	S3-10
1	8	0	-8	-2	0.075	0.16399999999999998	Anti CL-L1 (CL-10) 	S3-10
1	9	0	-7	-2	-0.08199999999999999	0.06	Anti CL-L1 (CL-10) 	S3-10
1	10	0	-15	5	-0.159	-0.149	Anti CL-K1 (CL-11) 	S3-10
1	11	0	13	10	-0.114	-0.08	Anti CL-K1 (CL-11) 	S3-10
1	12	0	7	4	-0.209	-0.209	Anti CL-K1 (CL-11) 	S3-10
1	13	0	14	0	0.335	0.314	Anti VE cadherin 	S3-10
1	14	0	1	-5	0.033	0.012	Anti VE cadherin 	S3-10
1	15	0	4	-1	0.19699999999999998	0.163	Anti VE cadherin 	S3-10
1	1	0	10	3	0.198	0.066	Anti Lewis A Thermo Fisher	S3-10
1	2	0	2	4	-0.083	-0.115	Anti Lewis A Thermo Fisher	S3-10
1	3	0	4	5	-0.10800000000000001	-0.152	Anti Lewis A Thermo Fisher	S3-10
1	4	0	2	1	0.24600000000000002	-0.138	Anti Lewis B Abcam	S3-10
1	5	0	3	1	0.061	0.013999999999999999	Anti Lewis B Abcam	S3-10
1	6	0	-2	-1	-0.043	-0.114	Anti Lewis B Abcam	S3-10
1	7	0	-9	-1	0.6859999999999999	0.857	Anti IL-1a 	S3-10
1	8	0	-24	-3	0.207	0.281	Anti IL-1a 	S3-10
1	9	0	-15	-5	0.111	0.08199999999999999	Anti IL-1a 	S3-10
1	10	0	-8	2	-0.31	-0.304	Anti TGF-b 	S3-10
1	11	0	0	-1	0.18100000000000002	0.066	Anti TGF-b 	S3-10
1	12	0	13	-6	0.057	-0.159	Anti TGF-b 	S3-10
1	13	0	19	5	-0.198	0.026000000000000002	Anti TNF-a 	S3-10
1	14	0	34	10	-0.225	-0.021	Anti TNF-a 	S3-10
1	15	0	16	6	-0.214	-0.102	Anti TNF-a 	S3-10
1	1	0	-1	-24	0.203	-0.042	Anti IFN-g 	S3-10
1	2	0	-1	-6	-0.07200000000000001	-0.12	Anti IFN-g 	S3-10
1	3	0	4	3	-0.021	-0.109	Anti IFN-g 	S3-10
1	4	0	-3	1	-0.22	-0.239	Anti Mac-2bp (LGALS3BP) 	S3-10
1	5	0	2	3	-0.201	-0.298	Anti Mac-2bp (LGALS3BP) 	S3-10
1	6	0	-2	2	-0.19399999999999998	-0.244	Anti Mac-2bp (LGALS3BP) 	S3-10
1	7	0	11	3	-0.22	0.016	Anti VWF 	S3-10
1	8	0	-3	-3	-0.35100000000000003	-0.261	Anti VWF 	S3-10
1	9	0	-2	-3	-0.314	-0.22899999999999998	Anti VWF 	S3-10
1	10	0	-9	-4	-0.23	-0.311	Anti B.G.A Abcam	S3-10
1	11	0	-8	-4	-0.348	-0.16399999999999998	Anti B.G.A Abcam	S3-10
1	12	0	-1	1	-0.332	-0.239	Anti B.G.A Abcam	S3-10
1	13	0	-7	-5	-0.226	1.425	Anti B.G.A Thermo Fisher	S3-10
1	14	0	-2	-1	-0.278	-0.32	Anti B.G.A Thermo Fisher	S3-10
1	15	0	-7	-2	-0.21600000000000003	-0.159	Anti B.G.A Thermo Fisher	S3-10
1	1	0	36	33	0.289	-0.021	Anti B.G.B Abcam	S3-10
1	2	0	36	46	0.032	0.262	Anti B.G.B Abcam	S3-10
1	3	0	22	13	0.002	-0.057	Anti B.G.B Abcam	S3-10
1	4	0	31	9	0.064	0.055	Anti B.G.B Thermo Fisher	S3-10
1	5	0	30	15	0.228	0.313	Anti B.G.B Thermo Fisher	S3-10
1	6	0	21	13	0.278	0.203	Anti B.G.B Thermo Fisher	S3-10
1	7	0	-5	4	0.251	0.95	Anti CD63 Thermo Fisher	S3-10
1	8	0	-3	-1	-0.171	0.09	Anti CD63 Thermo Fisher	S3-10
1	9	0	-11	-1	-0.138	0.21899999999999997	Anti CD63 Thermo Fisher	S3-10
1	10	0	17	42	0.20199999999999999	0.06	Cholera Toxin B Sigma	S3-10
1	11	0	20	31	0.7240000000000001	0.914	Cholera Toxin B Sigma	S3-10
1	12	0	9	44	-0.006999999999999999	0.278	Cholera Toxin B Sigma	S3-10
1	13	0	31	22	1.217	1.206	RCA120 Vector	S3-10
1	14	0	43	84	0.764	0.735	RCA120 Vector	S3-10
1	15	0	40	20	0.857	0.8220000000000001	RCA120 Vector	S3-10
2	1	0	1070	360	30.0	23.6	ConA Sigma	S3-71
2	2	0	1050	407	15.0	24.706	ConA Sigma	S3-71
2	3	0	922	404	8.807	2.9760000000000004	ConA Sigma	S3-71
2	4	0	298	96	5.4079999999999995	2.289	GNA Sigma	S3-71
2	5	0	233	74	5.098	3.3	GNA Sigma	S3-71
2	6	0	231	59	5.763	3.217	GNA Sigma	S3-71
2	7	0	312	143	8.767000000000001	6.261	AIA GlycoMatrix	S3-71
2	8	0	331	150	8.867	6.0	AIA GlycoMatrix	S3-71
2	9	0	294	160	8.586	5.2589999999999995	AIA GlycoMatrix	S3-71
2	10	0	2909	131	100.464	42.16	PHA-E Vector	S3-71
2	11	0	3158	167	22.288	4.843999999999999	PHA-E Vector	S3-71
2	12	0	4035	265	21.904	4.063	PHA-E Vector	S3-71
2	13	0	1052	690	17.032	11.776	AIA Vector	S3-71
2	14	0	905	605	24.122	12.308	AIA Vector	S3-71
2	15	0	1344	838	27.314	12.425999999999998	AIA Vector	S3-71
2	1	0	-9	0	-0.256	0.0	LcH Vector	S3-71
2	2	0	-8	4	-0.158	0.188	LcH Vector	S3-71
2	3	0	-11	4	-0.17300000000000001	0.278	LcH Vector	S3-71
2	4	0	1073	948	31.128	52.946999999999996	SNA Vector	S3-71
2	5	0	1392	1128	33.975	29.184	SNA Vector	S3-71
2	6	0	1394	1222	0.9009999999999999	0.21899999999999997	SNA Vector	S3-71
2	7	0	1079	972	2.388	1.426	WGA Vector	S3-71
2	8	0	1019	867	137.607	342.875	WGA Vector	S3-71
2	9	0	992	658	121.23299999999999	276.722	WGA Vector	S3-71
2	10	0	124	97	3.529	4.19	PNA Vector	S3-71
2	11	0	129	98	5.818	15.684000000000001	PNA Vector	S3-71
2	12	0	124	87	2.721	3.0	PNA Vector	S3-71
2	13	0	2299	65490	28.104	714.2239999999999	AAL Vector	S3-71
2	14	0	1992	65488	26.153000000000002	719.0269999999999	AAL Vector	S3-71
2	15	0	2305	65487	37.879	1260.214	AAL Vector	S3-71
2	1	0	901	454	24.333000000000002	30.875	PSA Vector	S3-71
2	2	0	652	369	15.953	21.118000000000002	PSA Vector	S3-71
2	3	0	691	379	18.814	19.9	PSA Vector	S3-71
2	4	0	1651	764	32.609	32.227	PSA GlycoMatrix	S3-71
2	5	0	920	547	32.106	17.05	PSA GlycoMatrix	S3-71
2	6	0	1451	692	0.813	0.077	PSA GlycoMatrix	S3-71
2	7	0	174	94	0.064	-0.055	UEA-I Vector	S3-71
2	8	0	146	89	4.533	4.368	UEA-I Vector	S3-71
2	9	0	142	85	3.8789999999999996	3.5	UEA-I Vector	S3-71
2	10	0	386	227	40.838	64.75	LEL Vector	S3-71
2	11	0	301	211	0.226	1.128	LEL Vector	S3-71
2	12	0	343	216	0.28800000000000003	1.483	LEL Vector	S3-71
2	13	0	6185	2306	94.167	31.726	MPL Vector	S3-71
2	14	0	6178	2896	76.577	34.836	MPL Vector	S3-71
2	15	0	9668	4538	150.618	95.512	MPL Vector	S3-71
2	1	0	283	114	6.81	4.739	BPL Vector	S3-71
2	2	0	291	118	8.029	7.25	BPL Vector	S3-71
2	3	0	257	115	5.021	5.043	BPL Vector	S3-71
2	4	0	710	322	25.78	35.52	MAA-I Vector	S3-71
2	5	0	559	147	23.2	30.455	MAA-I Vector	S3-71
2	6	0	622	225	23.976	28.5	MAA-I Vector	S3-71
2	7	0	1668	21496	101.094	901.048	STL Vector	S3-71
2	8	0	1631	17241	105.0	814.0	STL Vector	S3-71
2	9	0	1616	16542	56.604	12.502	STL Vector	S3-71
